customer_id,order_id,customer_age,customer_region,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,detractor_probability,risk_band
172,50172,30,Sudeste,45,139.62,4,5.5,7,8,1,60.85,1,7,1,10,0.976487811222407,Critico
2030,52030,36,Nordeste,46,277.89,5,32.12,8,10,5,22.46,1,2,3,5,0.976307746254485,Critico
581,50581,58,Norte,46,88.14,5,32.4,1,14,1,37.58,1,4,9,8,0.9761773519401483,Critico
1014,51014,21,Norte,67,577.2,2,52.92,4,4,3,32.63,3,2,10,6,0.9760802612596792,Critico
2242,52242,30,Sul,113,526.69,5,10.9,9,13,5,45.11,1,1,2,5,0.9760532530556417,Critico
1319,51319,36,Norte,66,308.59,6,13.33,5,5,5,41.98,3,0,7,4,0.9759552098696035,Critico
1119,51119,58,Centro-Oeste,4,490.48,5,37.29,6,14,2,20.27,3,4,7,8,0.9759500178922894,Critico
1341,51341,35,Nordeste,35,675.9,5,66.49,10,12,4,57.54,2,3,4,6,0.9759357335409724,Critico
2034,52034,52,Centro-Oeste,45,339.28,5,13.64,8,3,4,6.13,3,4,6,6,0.9759050190866287,Critico
392,50392,58,Sudeste,78,73.27,6,95.71,10,8,4,32.88,2,3,3,6,0.9759015061970184,Critico
1376,51376,50,Nordeste,19,398.64,1,17.47,1,10,2,40.05,2,2,10,7,0.9758883019608865,Critico
2467,52467,60,Sul,5,145.26,3,7.08,9,4,2,27.2,1,4,11,7,0.9755287272449787,Critico
136,50136,47,Sudeste,26,637.17,1,55.2,11,12,2,55.77,2,3,11,7,0.9754934022296443,Critico
1322,51322,29,Sul,110,106.3,5,3.06,7,7,3,41.63,3,4,9,6,0.9754179480152515,Critico
2338,52338,23,Sudeste,9,481.75,2,68.52,8,11,4,31.16,3,1,5,6,0.975380477655712,Critico
992,50992,64,Sudeste,69,479.42,2,12.72,1,10,3,43.38,3,3,10,6,0.9753729138725167,Critico
1485,51485,40,Norte,56,98.69,4,15.38,11,10,2,45.74,1,2,8,7,0.9752562150892099,Critico
2063,52063,50,Norte,17,240.84,4,11.99,10,8,4,22.31,2,2,9,5,0.9752003838024187,Critico
1255,51255,61,Nordeste,77,548.28,4,6.97,8,10,4,23.73,2,0,9,5,0.9749521066724218,Critico
1745,51745,49,Norte,79,395.52,4,0.96,10,8,5,33.91,3,2,8,4,0.9749131406929216,Critico
1092,51092,37,Nordeste,79,575.52,5,18.97,11,14,4,32.64,1,3,4,6,0.9748427611480317,Critico
120,50120,19,Sudeste,85,428.1,4,77.12,5,6,3,47.3,3,2,9,6,0.9743255190673673,Critico
2062,52062,68,Norte,111,349.57,3,42.01,10,2,2,39.17,2,3,9,7,0.9741814145984453,Critico
1505,51505,28,Sudeste,47,255.69,3,4.34,10,4,3,45.43,2,4,0,8,0.9741437589726244,Critico
265,50265,36,Sudeste,8,592.31,2,53.73,2,11,4,49.56,1,1,8,5,0.9740950982706249,Critico
1941,51941,68,Sul,59,82.45,3,57.8,2,4,4,52.47,2,2,1,6,0.9739900773905225,Critico
1694,51694,32,Sul,55,107.37,4,121.72,2,12,1,22.03,3,4,10,8,0.9737342605782098,Critico
98,50098,59,Sul,94,411.69,4,67.98,4,4,4,27.55,2,2,8,5,0.9736939522313947,Critico
2115,52115,24,Nordeste,101,303.23,1,7.05,11,11,2,46.22,1,5,4,8,0.97353876309893,Critico
158,50158,66,Nordeste,21,796.83,4,9.4,5,4,3,43.38,3,2,6,7,0.973177065240427,Critico
6,50006,35,Sudeste,75,568.76,6,36.58,3,4,5,41.82,2,2,3,5,0.9731432008234899,Critico
1008,51008,48,Sul,71,319.82,3,0.1,2,8,7,27.94,1,1,0,3,0.9729902454828262,Critico
415,50415,45,Sudeste,60,621.41,5,66.09,3,4,3,46.54,3,3,10,6,0.9729404639977955,Critico
452,50452,19,Centro-Oeste,4,198.26,4,19.24,11,6,5,37.36,2,2,7,4,0.9728682205725174,Critico
1668,51668,21,Norte,83,599.12,1,45.86,7,14,3,30.1,2,4,9,6,0.9726075744639817,Critico
1010,51010,59,Centro-Oeste,117,155.44,5,39.09,11,3,5,43.63,3,0,5,4,0.9725659293974765,Critico
1699,51699,44,Nordeste,33,265.59,6,37.2,10,2,2,43.48,2,4,0,9,0.9725198511625618,Critico
1674,51674,37,Centro-Oeste,64,927.01,4,2.17,7,7,5,20.32,1,2,9,4,0.9724626741124035,Critico
629,50629,58,Sul,2,138.61,1,34.09,1,7,3,39.34,3,1,8,6,0.9724263882194722,Critico
1378,51378,61,Sudeste,107,293.23,1,3.12,4,5,2,37.16,2,2,9,7,0.9722571606599473,Critico
2487,52487,54,Nordeste,5,404.13,6,19.41,2,10,3,25.98,2,4,10,6,0.9722060708486931,Critico
1190,51190,34,Norte,66,407.43,3,3.62,4,2,2,46.36,1,5,9,7,0.9719778404153959,Critico
2386,52386,21,Sul,108,683.39,2,55.47,10,12,4,50.04,1,2,7,5,0.971822656795252,Critico
1513,51513,39,Sul,34,219.83,2,51.71,3,12,6,30.04,2,0,5,3,0.9717223897688824,Critico
1395,51395,23,Sul,42,746.51,3,11.48,9,9,4,46.99,2,2,9,5,0.9713838912595345,Critico
973,50973,22,Norte,8,382.37,4,86.84,10,14,6,46.75,3,0,5,3,0.9712927642623427,Critico
934,50934,47,Nordeste,16,302.88,4,72.49,5,2,6,39.62,3,1,6,3,0.9712627313735465,Critico
165,50165,32,Sudeste,102,153.6,2,11.98,3,10,1,37.16,3,1,9,8,0.97114534537751,Critico
1643,51643,19,Centro-Oeste,47,308.64,4,22.93,4,2,3,47.16,3,3,3,7,0.9710055370659516,Critico
2212,52212,30,Nordeste,88,831.2,1,143.16,11,2,3,35.4,3,4,10,6,0.9709323325281302,Critico
915,50915,50,Norte,49,393.82,4,79.57,4,11,3,53.5,3,3,2,7,0.9706772984092608,Critico
2237,52237,59,Nordeste,65,420.19,2,25.33,7,4,4,48.75,2,2,2,6,0.9705632328235575,Critico
2313,52313,26,Norte,75,519.09,5,83.58,4,11,5,40.47,2,0,0,5,0.9704718795637698,Critico
1952,51952,34,Sul,25,397.06,2,46.37,3,4,4,33.63,3,1,8,5,0.9704062468683639,Critico
1266,51266,37,Norte,48,240.5,2,11.92,4,3,1,61.87,2,3,8,8,0.9702517701994645,Critico
1927,51927,39,Sudeste,3,220.26,2,2.95,6,4,2,34.64,2,3,10,7,0.9694379277903081,Critico
1808,51808,34,Nordeste,91,669.56,1,54.47,1,10,7,39.14,2,0,4,2,0.9693488983545517,Critico
1038,51038,20,Sudeste,3,80.05,5,25.79,9,2,4,36.66,3,1,8,5,0.96925554007269,Critico
669,50669,48,Sudeste,104,163.07,4,2.26,6,12,4,43.48,2,2,11,4,0.9690813034091222,Critico
1308,51308,37,Norte,23,662.34,4,33.55,6,7,4,32.87,1,3,8,5,0.9690323666647246,Critico
2408,52408,27,Norte,96,737.98,1,48.36,11,13,1,49.33,1,4,4,9,0.9687635852622873,Critico
1691,51691,41,Sudeste,28,532.61,3,2.7,3,8,5,40.41,1,2,2,5,0.9685228717321,Critico
2410,52410,45,Sul,63,503.68,3,17.14,2,5,2,55.84,3,4,9,7,0.9683974510069054,Critico
299,50299,64,Norte,116,213.38,3,0.32,3,10,3,58.7,1,1,9,5,0.9682765972553236,Critico
1531,51531,59,Norte,80,427.38,2,11.99,9,12,4,33.5,1,2,11,4,0.9680479514485828,Critico
1111,51111,46,Sudeste,50,805.66,1,8.06,1,6,2,42.07,3,4,11,7,0.9674601427476397,Critico
2433,52433,55,Sudeste,69,110.92,5,75.5,7,11,3,51.15,2,3,11,5,0.9672310086944473,Critico
2196,52196,45,Norte,45,263.29,2,0.29,11,2,2,38.0,2,5,9,7,0.9671431990624315,Critico
1907,51907,49,Sul,98,100.37,2,0.43,10,6,4,42.46,3,2,11,4,0.967007937734644,Critico
595,50595,51,Centro-Oeste,53,409.77,6,8.23,3,5,5,43.93,2,1,10,3,0.9669754689454039,Critico
1091,51091,55,Centro-Oeste,73,453.48,5,47.67,2,12,5,35.3,3,1,0,5,0.9669692457024937,Critico
453,50453,39,Nordeste,27,1246.46,3,50.38,8,2,3,42.95,1,1,10,6,0.9667801368667311,Critico
1759,51759,26,Sudeste,1,33.61,3,18.68,2,5,3,57.72,2,1,11,5,0.9666576835534847,Critico
291,50291,34,Sul,87,394.66,2,26.15,11,7,4,31.48,1,0,11,4,0.9665087616505045,Critico
471,50471,59,Sul,71,254.47,5,8.47,2,13,4,21.93,2,4,2,6,0.9663172111845555,Critico
603,50603,40,Nordeste,49,253.74,4,16.22,6,12,5,24.61,3,1,11,3,0.9660561593137231,Critico
1457,51457,52,Norte,35,250.99,3,1.29,1,4,4,38.52,1,1,10,4,0.966004653530346,Critico
1784,51784,26,Sul,46,512.0,5,34.04,10,2,3,69.43,3,4,8,6,0.9659682212384577,Critico
2390,52390,34,Norte,89,155.97,5,11.39,5,2,3,33.04,1,3,6,6,0.965790975552637,Critico
2085,52085,47,Nordeste,28,352.41,2,17.58,6,5,5,21.67,2,3,2,5,0.9656805400190059,Critico
1295,51295,20,Centro-Oeste,59,159.86,5,18.96,3,3,4,23.9,3,1,11,4,0.9656185900951467,Critico
303,50303,44,Centro-Oeste,39,70.87,6,16.05,6,4,3,22.09,1,1,11,5,0.9654642351602466,Critico
1985,51985,67,Sudeste,28,371.71,3,3.26,3,10,3,31.83,2,2,8,6,0.9651026874981634,Critico
2179,52179,69,Norte,112,705.5,2,22.01,5,7,5,46.25,1,0,4,4,0.9649233546382822,Critico
2119,52119,42,Sudeste,8,648.74,3,53.59,6,12,3,53.68,3,1,8,6,0.9647100668176702,Critico
1990,51990,54,Sul,30,66.57,1,21.54,4,2,4,22.62,2,1,11,4,0.9646639257447319,Critico
1655,51655,45,Centro-Oeste,118,443.74,5,33.18,5,14,4,38.0,1,1,9,4,0.9646334245878331,Critico
2378,52378,53,Centro-Oeste,37,141.02,3,25.22,4,10,3,36.59,1,2,10,5,0.9644308792691505,Critico
65,50065,63,Norte,64,522.84,2,76.14,3,3,3,19.72,1,3,7,6,0.9643562785179174,Critico
2302,52302,30,Sul,36,150.82,1,37.19,4,8,5,34.03,1,1,9,3,0.9641179565562035,Critico
841,50841,32,Norte,22,215.21,4,17.68,7,12,2,62.75,2,3,11,6,0.9640016165943576,Critico
1822,51822,28,Centro-Oeste,38,767.71,3,6.8,4,3,2,52.79,1,3,8,7,0.9638854336171977,Critico
112,50112,30,Centro-Oeste,45,292.7,3,13.71,3,5,4,34.3,1,2,10,4,0.9636843404707613,Critico
1112,51112,53,Norte,103,839.25,2,56.7,1,3,4,31.87,1,2,11,4,0.9636492079397674,Critico
2499,52499,41,Sul,51,55.87,2,2.11,2,14,5,29.1,3,3,0,5,0.963516859789631,Critico
229,50229,55,Sudeste,119,913.63,3,16.42,1,8,2,28.01,1,2,9,7,0.9634500386022404,Critico
1468,51468,47,Sudeste,48,263.98,4,34.02,6,11,4,61.51,3,1,10,4,0.9632423847220191,Critico
264,50264,57,Sul,77,466.75,3,1.87,2,12,2,46.1,3,4,3,8,0.9631748594015725,Critico
935,50935,42,Nordeste,110,229.98,5,0.38,8,6,3,61.4,1,4,5,6,0.9630377923968215,Critico
2240,52240,20,Sudeste,60,510.24,1,39.35,10,13,1,49.11,2,4,9,8,0.9627005556207785,Critico
1891,51891,57,Sudeste,82,535.94,5,37.63,8,13,5,36.94,1,1,10,3,0.962578823934609,Critico
929,50929,19,Sul,83,122.65,3,13.89,4,2,2,29.02,2,2,7,7,0.9624873159641396,Critico
2265,52265,56,Centro-Oeste,69,341.99,3,6.15,5,3,5,41.34,2,1,4,4,0.9624124203999459,Critico
1996,51996,41,Norte,63,497.23,4,8.73,3,9,1,35.14,3,4,4,9,0.9620876075660202,Critico
338,50338,19,Nordeste,107,204.35,5,8.31,9,13,4,42.04,2,0,9,4,0.9620193131027183,Critico
909,50909,41,Nordeste,71,12.13,1,35.19,8,4,4,29.34,1,1,9,4,0.9618331884123167,Critico
894,50894,33,Norte,87,233.41,2,36.64,2,14,6,43.03,3,1,2,3,0.9616222205211874,Critico
1085,51085,25,Centro-Oeste,51,758.04,2,11.11,9,11,4,49.94,2,2,11,4,0.9612612686593272,Critico
451,50451,46,Sul,92,474.16,2,12.03,2,9,1,37.59,3,5,9,8,0.9612054678051861,Critico
1015,51015,23,Centro-Oeste,11,170.66,1,43.83,7,5,4,36.63,2,3,5,5,0.9607295230631313,Critico
1274,51274,56,Nordeste,110,502.7,3,28.15,4,5,2,22.31,3,2,8,7,0.9606847583098603,Critico
464,50464,65,Centro-Oeste,67,313.59,2,62.78,10,7,4,55.04,3,2,9,4,0.9605902017832141,Critico
1442,51442,34,Sudeste,61,94.49,3,3.7,7,11,1,63.15,1,3,11,7,0.9604743779519215,Critico
733,50733,43,Sul,30,658.72,4,16.66,2,10,4,29.08,3,0,7,5,0.9604653490527636,Critico
314,50314,57,Sudeste,111,265.48,5,12.86,2,2,4,38.92,3,0,10,4,0.9603424155958197,Critico
1248,51248,25,Norte,12,231.77,6,12.91,2,7,3,55.79,3,1,10,5,0.959718563699773,Critico
786,50786,67,Sudeste,60,1132.9,2,37.85,1,7,4,44.91,2,3,3,6,0.9596931734234899,Critico
2020,52020,53,Centro-Oeste,7,214.0,6,5.39,3,13,3,23.47,2,2,6,6,0.9595828700143949,Critico
1810,51810,21,Nordeste,54,159.16,2,11.63,10,10,4,49.6,3,3,0,6,0.9594748063694143,Critico
684,50684,25,Norte,88,414.07,2,62.04,10,11,4,44.76,2,2,9,4,0.9592771814750564,Critico
2019,52019,60,Sul,26,278.11,6,29.09,2,6,4,32.46,3,2,1,6,0.9592263094211289,Critico
2142,52142,46,Sudeste,22,748.2,3,63.62,4,7,4,27.94,3,2,3,6,0.9589817941952279,Critico
29,50029,38,Sudeste,119,522.15,3,79.0,3,13,5,29.29,2,1,9,3,0.9588674209393782,Critico
1678,51678,51,Sul,112,265.31,1,31.87,10,6,1,44.13,1,2,11,7,0.9585169908544866,Critico
967,50967,60,Sudeste,63,51.73,3,8.82,4,8,3,38.05,1,3,0,7,0.9583143227570421,Critico
1418,51418,42,Sul,110,85.18,6,17.14,4,9,2,36.32,2,5,6,7,0.9579255205954968,Critico
1391,51391,29,Norte,108,800.38,5,44.6,2,2,3,45.79,2,3,11,5,0.957015084207427,Critico
529,50529,56,Nordeste,73,233.09,5,5.39,6,9,3,51.56,2,4,5,6,0.9567148631135606,Critico
2045,52045,26,Centro-Oeste,93,563.3,6,14.66,6,12,5,37.95,3,1,4,4,0.9566145658002035,Critico
1981,51981,39,Nordeste,11,608.13,3,39.51,9,13,4,36.14,2,2,11,4,0.9559061242834105,Critico
1762,51762,37,Centro-Oeste,58,441.56,1,63.4,7,12,4,44.68,1,2,8,4,0.9556735294085452,Critico
594,50594,38,Sudeste,11,344.19,4,113.73,5,10,1,56.66,1,3,11,7,0.9556468360150037,Critico
1824,51824,63,Nordeste,45,528.61,2,19.39,1,14,2,28.01,2,3,7,7,0.9556169380897194,Critico
562,50562,54,Centro-Oeste,33,237.49,4,58.24,7,13,3,50.09,3,2,9,5,0.9552729105499317,Critico
1879,51879,28,Centro-Oeste,44,788.55,4,50.42,7,12,3,26.29,1,1,11,5,0.9551820466110825,Critico
1512,51512,32,Sul,58,375.46,6,10.18,1,8,3,26.92,1,0,10,5,0.9548807770293699,Critico
51,50051,18,Nordeste,19,375.57,5,13.63,11,8,4,56.09,1,1,4,5,0.9547062196648265,Critico
2155,52155,53,Nordeste,2,285.98,4,2.03,10,3,3,36.07,1,2,11,5,0.9546995393999295,Critico
1853,51853,39,Norte,65,470.23,1,3.6,3,12,2,40.22,2,4,11,6,0.9544668387427813,Critico
1670,51670,41,Centro-Oeste,81,334.41,3,22.06,5,6,3,56.51,1,2,8,5,0.954442536160294,Critico
1441,51441,53,Centro-Oeste,69,362.46,4,5.46,4,3,5,18.89,3,0,9,3,0.9537582412383383,Critico
1253,51253,53,Sul,32,163.46,4,0.72,8,12,3,47.89,3,2,10,5,0.9535688908581484,Critico
2444,52444,51,Norte,108,433.58,3,23.48,8,5,2,29.99,2,3,11,6,0.9534186304442208,Critico
48,50048,21,Norte,26,431.62,5,15.21,1,9,3,45.21,2,3,5,6,0.9531924190673301,Critico
919,50919,18,Norte,23,232.63,6,6.27,2,3,3,52.6,1,3,4,6,0.9531466238008202,Critico
818,50818,63,Norte,17,492.92,1,50.17,10,8,2,62.79,3,4,6,7,0.9531253054237196,Critico
2213,52213,35,Sul,52,494.35,1,4.78,9,9,4,46.28,3,1,10,4,0.9529760302432719,Critico
1786,51786,53,Sul,110,1130.84,6,54.85,3,3,3,10.32,3,2,9,6,0.9528529915220086,Critico
1596,51596,23,Sul,86,535.4,4,18.02,11,2,3,48.1,2,3,6,6,0.952479373552144,Critico
2298,52298,67,Nordeste,39,326.8,3,0.51,2,9,5,22.39,3,0,4,4,0.9523745968735889,Critico
270,50270,58,Nordeste,23,119.67,5,14.85,3,12,2,49.21,2,4,5,7,0.9523010313918484,Critico
1593,51593,64,Centro-Oeste,42,370.7,6,28.14,6,3,3,58.91,3,1,9,5,0.9520665280229427,Critico
1817,51817,38,Norte,111,174.61,1,37.05,2,12,4,41.93,3,2,2,5,0.9519605419948488,Critico
1855,51855,62,Centro-Oeste,5,330.11,4,9.23,9,3,3,41.56,1,3,10,5,0.9518267647416144,Critico
2399,52399,43,Centro-Oeste,118,233.81,1,2.01,7,8,1,63.41,1,5,4,8,0.9516396048015761,Critico
1153,51153,49,Sul,31,623.73,4,45.52,8,6,4,42.97,2,1,10,4,0.951324596716129,Critico
610,50610,44,Norte,48,206.81,4,53.71,3,7,1,33.61,3,3,11,7,0.9513034787385696,Critico
1631,51631,56,Sudeste,102,257.43,1,13.14,4,2,4,29.74,3,3,0,6,0.9512788614883073,Critico
192,50192,68,Norte,53,1250.18,3,2.74,2,14,5,61.85,1,2,4,4,0.9509875065081782,Critico
1901,51901,34,Norte,28,196.84,6,5.52,2,2,4,41.18,1,2,8,4,0.9507614202633914,Critico
119,50119,53,Norte,103,139.18,1,21.63,5,6,4,19.4,2,2,3,5,0.9505710291907123,Critico
2340,52340,67,Sul,100,558.59,5,24.16,7,8,4,22.29,1,3,0,6,0.9504479015933182,Critico
161,50161,42,Sul,43,234.72,6,29.23,6,8,4,60.15,3,1,3,5,0.9502728563294744,Critico
1730,51730,67,Sudeste,112,89.36,6,18.72,10,2,3,19.86,1,3,10,5,0.9501632006301646,Critico
500,50500,45,Centro-Oeste,26,683.05,3,4.17,4,5,3,5.95,2,1,7,6,0.9496891671929575,Critico
1579,51579,32,Sul,101,513.85,6,7.8,2,6,4,41.98,2,2,4,5,0.949629719687081,Critico
1298,51298,55,Sudeste,38,90.36,6,19.93,11,14,3,35.35,2,3,5,6,0.949524896396644,Critico
1080,51080,54,Sul,88,531.07,6,13.17,5,5,4,31.21,3,1,10,4,0.9493775974064086,Critico
2261,52261,18,Sul,75,374.21,1,56.94,4,12,4,65.91,3,1,2,5,0.9493325489905629,Critico
659,50659,45,Norte,32,769.77,4,2.71,5,11,3,56.6,3,4,1,7,0.9492897118239333,Critico
7,50007,37,Sudeste,68,41.29,3,99.62,6,8,3,35.83,3,3,4,6,0.9491137657711121,Critico
636,50636,65,Centro-Oeste,8,357.25,4,4.83,10,12,2,41.41,3,3,11,6,0.9486306246259887,Critico
1458,51458,46,Sul,20,585.77,5,48.92,8,14,3,40.15,1,2,10,5,0.9485417328540366,Critico
2108,52108,44,Centro-Oeste,82,323.03,4,15.4,9,3,3,28.96,1,2,4,6,0.9484215326803944,Critico
2406,52406,26,Sul,16,557.83,1,5.36,3,6,4,62.54,3,1,9,4,0.9481053029714408,Critico
337,50337,55,Norte,64,385.0,4,34.14,1,10,4,34.33,3,1,8,4,0.947867965519594,Critico
543,50543,18,Sul,99,132.19,5,23.5,3,7,2,38.18,2,2,9,6,0.9477474983866906,Critico
1082,51082,27,Sudeste,85,1136.38,1,70.64,10,2,4,17.23,1,1,2,6,0.9475912629121334,Critico
789,50789,57,Centro-Oeste,114,446.55,2,69.16,9,13,2,32.84,1,4,4,7,0.9475446181952852,Critico
663,50663,38,Sudeste,101,351.56,3,37.01,1,11,4,38.78,1,0,2,5,0.9474423828174973,Critico
233,50233,33,Centro-Oeste,32,404.07,2,2.57,1,5,4,61.21,2,1,2,5,0.9471573568605735,Critico
2432,52432,66,Sudeste,55,377.51,2,92.98,4,13,4,33.28,2,1,8,4,0.946949174169834,Critico
713,50713,37,Centro-Oeste,26,347.56,5,9.99,6,12,4,37.15,3,3,4,5,0.9466835914213697,Critico
1471,51471,45,Sul,35,543.54,2,5.04,6,9,5,43.56,2,0,3,4,0.9463451324216425,Critico
1689,51689,48,Centro-Oeste,32,1185.42,6,2.42,6,4,3,39.71,3,3,8,6,0.946140443740878,Critico
350,50350,39,Sul,97,22.06,5,41.75,4,8,3,31.92,1,1,7,5,0.9458372579978833,Critico
777,50777,46,Sul,48,485.88,3,19.33,10,10,3,36.9,2,2,10,5,0.9449461945812319,Critico
1090,51090,19,Sudeste,116,342.67,5,81.52,4,10,3,43.57,2,2,8,5,0.944928244284164,Critico
1647,51647,59,Centro-Oeste,106,503.34,3,66.18,8,9,3,56.15,1,3,7,5,0.9448839110904675,Critico
2239,52239,35,Nordeste,88,604.68,1,9.47,3,3,3,41.71,1,2,9,5,0.9446749789801787,Critico
1775,51775,43,Nordeste,48,660.74,1,37.11,4,10,6,34.89,2,0,7,2,0.9444158384699938,Critico
2349,52349,36,Sul,23,403.06,5,60.79,11,9,3,55.27,1,4,4,6,0.9443726883413397,Critico
159,50159,50,Sudeste,103,223.1,6,12.28,10,14,1,54.77,2,4,10,7,0.9443390440270178,Critico
1041,51041,21,Nordeste,4,63.84,5,9.2,1,9,3,50.19,3,1,3,6,0.9441990951271934,Critico
2076,52076,38,Sudeste,98,203.27,3,38.32,7,12,4,51.35,3,1,2,5,0.943985119848979,Critico
1599,51599,66,Sudeste,41,270.17,5,9.08,6,12,3,35.09,1,2,9,5,0.9438582231125122,Critico
474,50474,23,Nordeste,4,504.76,1,5.16,6,14,4,51.09,1,2,3,5,0.9435207242536631,Critico
2398,52398,18,Sudeste,113,769.11,1,16.08,7,11,3,36.44,2,1,10,5,0.9431186427148804,Critico
685,50685,69,Sudeste,90,623.43,6,36.27,3,9,1,44.58,1,4,6,8,0.9430490109148518,Critico
1188,51188,20,Sul,118,96.7,6,51.72,4,6,2,32.6,3,3,4,7,0.9430215421768601,Critico
937,50937,35,Sul,78,459.2,5,14.92,6,6,5,49.8,2,1,2,4,0.9429422884999233,Critico
2474,52474,59,Norte,20,213.59,1,8.28,4,6,5,57.03,1,1,5,3,0.9426704582514149,Critico
1416,51416,41,Norte,26,560.4,5,18.52,10,2,4,37.7,2,1,9,4,0.9421880654048579,Critico
2257,52257,24,Nordeste,25,432.46,2,19.32,10,9,4,45.81,1,2,8,4,0.942105818968052,Critico
2018,52018,48,Norte,49,654.59,2,77.13,8,6,3,39.92,2,2,4,6,0.9420711095510818,Critico
1750,51750,40,Sul,115,262.62,3,8.32,3,4,6,46.55,2,1,0,3,0.9419930458514564,Critico
331,50331,57,Norte,39,109.86,5,2.44,2,14,1,31.83,1,7,0,9,0.9419734942196681,Critico
2170,52170,23,Norte,107,1168.02,3,17.6,7,8,3,40.56,1,5,1,7,0.9419338477992819,Critico
1847,51847,58,Centro-Oeste,104,706.06,4,9.59,6,12,3,46.66,3,3,9,5,0.9414127261072726,Critico
1351,51351,22,Nordeste,98,560.38,3,3.37,9,3,2,29.77,2,3,11,6,0.9413864616294878,Critico
1688,51688,31,Centro-Oeste,116,273.0,3,4.6,3,12,5,69.28,3,1,4,3,0.9413137053831065,Critico
1386,51386,27,Nordeste,3,699.7,1,17.16,7,13,4,46.93,1,0,8,4,0.9403308440188207,Critico
170,50170,58,Norte,112,608.02,3,32.03,5,6,0,49.61,3,4,1,10,0.9401971223006331,Critico
488,50488,40,Sudeste,70,242.19,3,4.28,10,13,3,52.39,2,2,8,5,0.9399688091082257,Critico
1783,51783,50,Nordeste,79,68.03,6,62.03,9,3,2,46.21,1,1,2,7,0.9394005331540503,Critico
705,50705,18,Sudeste,29,409.49,2,36.49,6,2,1,38.79,1,3,11,7,0.9392842685162646,Critico
266,50266,46,Centro-Oeste,40,95.2,3,65.45,7,13,2,48.59,1,1,11,5,0.9389873338282688,Critico
852,50852,28,Sul,31,406.72,1,9.23,8,8,2,47.92,2,4,10,6,0.9385245468462006,Critico
793,50793,58,Sul,108,478.26,4,0.69,4,11,2,37.09,2,2,4,7,0.9376124450656518,Critico
354,50354,48,Sul,75,193.75,3,45.01,9,13,2,45.8,2,3,8,6,0.9375581477706363,Critico
2183,52183,35,Sul,47,194.03,2,66.69,7,4,3,15.05,3,1,9,5,0.9373327302407118,Critico
1398,51398,32,Norte,55,477.09,3,31.47,5,9,2,50.05,1,3,8,6,0.936924730916048,Critico
1079,51079,66,Centro-Oeste,103,772.48,2,19.49,5,10,3,38.28,3,3,9,5,0.9368855968843184,Critico
1549,51549,50,Sudeste,105,512.99,4,8.36,1,7,3,66.01,2,1,7,5,0.936853674583643,Critico
925,50925,47,Nordeste,83,368.7,3,3.08,11,8,2,35.53,3,3,10,6,0.9368044091500959,Critico
532,50532,42,Norte,30,538.87,2,2.64,1,8,5,60.65,3,1,6,3,0.9367926919159646,Critico
369,50369,20,Nordeste,95,278.25,6,55.3,7,8,4,54.16,3,1,11,3,0.9366859354197622,Critico
1396,51396,34,Centro-Oeste,79,377.55,5,26.08,2,12,4,16.02,2,1,2,5,0.9365144374722306,Critico
2052,52052,49,Sul,23,454.98,6,15.8,10,5,4,49.35,2,1,8,4,0.9363036640692655,Critico
1628,51628,69,Norte,71,314.04,5,36.04,4,7,4,13.07,3,2,8,4,0.9362967969406197,Critico
1898,51898,49,Nordeste,95,259.39,1,8.78,5,2,5,56.7,3,0,0,4,0.9359636413215873,Critico
698,50698,35,Sudeste,55,116.91,2,44.76,1,2,4,44.52,1,2,1,5,0.9359160534977741,Critico
650,50650,24,Centro-Oeste,96,902.94,2,5.18,8,5,4,51.8,2,2,3,5,0.9358425627374741,Critico
858,50858,35,Sul,46,756.33,1,21.85,1,5,1,54.07,3,3,6,8,0.9355330243071269,Critico
1874,51874,50,Norte,80,225.87,1,11.69,6,13,2,20.35,2,5,4,7,0.9354358793841528,Critico
597,50597,39,Nordeste,6,355.75,5,26.1,8,11,4,33.54,3,0,3,5,0.9353609635672765,Critico
987,50987,57,Sudeste,63,1153.7,4,5.89,7,8,4,39.96,2,3,6,5,0.9352533369874302,Critico
714,50714,26,Sudeste,51,416.54,6,2.43,10,5,4,44.13,2,0,8,4,0.9351032692392001,Critico
269,50269,27,Nordeste,59,1372.36,3,49.19,6,2,4,39.96,3,1,11,4,0.9350848614625638,Critico
214,50214,45,Sul,105,323.22,2,17.67,10,6,4,27.26,3,2,8,4,0.9350111160442536,Critico
776,50776,63,Centro-Oeste,87,1023.52,4,85.92,1,12,2,50.66,2,4,4,7,0.9345791339370279,Critico
658,50658,57,Nordeste,59,378.62,5,23.11,11,12,2,42.5,2,3,4,7,0.934519870210785,Critico
304,50304,22,Sudeste,51,240.49,1,14.86,9,13,3,29.46,2,0,8,5,0.9344796269906264,Critico
2157,52157,20,Sul,89,267.76,4,4.56,6,11,1,48.31,3,2,9,7,0.9343206723893803,Critico
593,50593,32,Norte,112,572.3,4,21.25,8,10,4,36.76,2,2,2,5,0.9343024039976725,Critico
1031,51031,52,Centro-Oeste,96,626.91,5,82.54,1,12,2,55.81,2,3,7,6,0.9341007281799505,Critico
2144,52144,19,Norte,88,197.07,3,11.56,5,6,3,42.61,1,2,1,6,0.9338798260289254,Critico
